,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,Salary,Churn
5972,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0
5973,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0
5974,550,Spain,Female,33,9,72788.03,1,1,1,103608.06,0
5975,593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0
5976,601,Germany,Male,48,9,163630.76,1,0,1,,1
5977,676,Spain,Female,30,5,0.0,2,0,0,179066.58,0
5978,556,France,Female,46,10,0.0,2,0,0,109184.24,0
5979,719,France,Male,36,3,155423.17,1,1,1,199841.32,0
5980,850,Germany,Male,55,0,98710.89,1,1,1,,1
5981,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0
5982,684,France,Male,33,4,140700.61,1,1,0,103557.93,0
5983,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1
5984,729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0
5985,683,France,Female,33,9,0.0,2,1,1,,0
5986,689,Spain,Female,63,1,0.0,2,1,1,186526.12,0
5987,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0
5988,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
5989,739,France,Female,20,4,133800.98,1,0,1,150245.81,0
5990,618,France,Female,21,2,125682.79,1,0,0,57762.0,0
5991,674,France,Female,42,9,0.0,2,1,0,4292.72,0
5992,762,France,Male,26,6,130428.78,1,1,0,173365.89,0
5993,790,Spain,Male,37,6,0.0,2,1,1,119484.01,0
5994,754,Spain,Female,27,8,0.0,2,0,0,121821.16,0
5995,729,France,Male,44,6,0.0,2,1,0,151733.43,0
5996,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0
5997,616,France,Male,23,8,73112.95,1,1,1,62733.05,0
5998,772,France,Male,47,9,152347.01,1,0,1,17671.78,0
5999,652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0
6000,793,France,Male,39,3,137817.52,1,0,0,83997.79,0
6001,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0
6002,746,France,Male,37,2,0.0,2,1,0,143194.05,0
6003,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1
6004,713,Spain,Male,38,6,116980.78,2,0,1,,0
6005,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0
6006,540,Spain,Male,39,1,0.0,1,0,1,108419.41,0
6007,615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0
6008,415,Spain,Male,53,5,167259.44,1,1,1,22357.25,0
6009,628,France,Female,45,8,0.0,2,1,0,193903.06,0
6010,700,France,Male,26,4,119009.57,1,1,0,141926.43,0
6011,623,Germany,Male,33,2,80002.33,1,1,1,,0
6012,623,France,Female,37,4,140211.88,1,1,1,93832.33,0
6013,679,France,Female,44,3,118742.74,2,1,0,1568.91,0
6014,514,France,Male,45,1,178827.79,1,1,0,60375.18,0
6015,491,France,Male,33,5,83134.3,1,1,0,187946.55,0
6016,753,France,Male,92,3,121513.31,1,0,1,195563.99,0
6017,693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0
6018,679,France,Female,30,1,112543.42,1,1,1,,0
6019,529,Spain,Male,34,9,0.0,1,1,1,93208.22,0
6020,619,Spain,Female,31,3,141751.82,1,0,1,,0
6021,680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
6022,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1
6023,834,France,Female,28,6,0.0,1,1,0,74287.53,0
6024,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0
6025,538,Spain,Male,43,5,0.0,2,1,0,126933.73,0
6026,566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0
6027,597,Spain,Male,35,0,127510.99,1,1,1,155356.34,0
6028,711,France,Female,29,9,0.0,2,0,1,3234.8,0
6029,606,France,Male,31,10,0.0,2,1,0,195209.4,0
6030,615,Spain,Male,51,6,81818.49,1,1,1,169149.38,0
6031,589,France,Male,36,1,100895.54,1,1,1,68075.14,0
6032,606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0
6033,582,France,Male,29,4,0.0,2,0,0,156153.27,0
6034,710,France,Female,36,4,116085.06,1,1,0,58601.61,0
6035,467,France,Male,57,1,0.0,2,1,1,114448.77,0
6036,749,France,Male,30,1,0.0,2,0,1,126551.65,0
6037,730,Spain,Male,26,6,0.0,2,1,1,185808.7,0
6038,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
6039,540,France,Female,31,7,0.0,1,0,1,183051.6,1
6040,767,France,Female,35,6,115576.44,1,0,1,27922.45,0
6041,615,France,Female,23,4,0.0,2,1,0,196476.19,0
6042,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0
6043,850,France,Female,40,5,0.0,2,1,0,35034.15,0
6044,798,France,Male,22,8,0.0,2,1,0,107615.43,0
6045,695,France,Male,37,2,0.0,2,1,1,99692.65,0
6046,739,France,Male,40,4,0.0,2,0,0,173321.65,0
6047,549,France,Female,34,4,0.0,2,0,0,139463.57,0
6048,850,France,Male,35,9,102050.47,1,1,1,3769.71,0
6049,679,France,Female,24,6,114948.76,2,0,1,135768.25,0
6050,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0
6051,850,France,Male,32,4,156001.68,2,1,1,151677.31,0
6052,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0
6053,719,Spain,Male,44,2,0.0,2,1,0,,0
6054,640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0
6055,710,France,Male,40,5,0.0,2,0,0,162878.96,0
6056,580,France,Male,31,2,0.0,2,0,1,,0
6057,550,France,Male,44,9,0.0,2,1,0,26257.01,0
6058,841,France,Female,31,3,162701.65,2,1,1,126794.56,0
6059,760,France,Male,34,2,0.0,2,1,0,164162.44,0
6060,687,France,Female,30,6,0.0,2,0,0,179206.92,0
6061,753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0
6062,661,France,Male,35,9,100107.99,1,1,0,83949.68,0
6063,699,France,Male,28,7,0.0,2,1,1,22684.78,0
6064,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
6065,669,France,Male,50,9,201009.64,1,1,0,158032.5,1
6066,613,France,Female,27,5,125167.74,1,1,0,199104.52,0
6067,782,France,Male,32,9,0.0,1,1,1,87566.97,0
6068,582,France,Female,43,5,153313.67,1,0,0,170563.73,0
6069,679,France,Male,30,9,0.0,2,1,0,157871.55,0
6070,611,France,Female,40,2,125879.29,1,1,0,93203.43,0
6071,455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0
6072,621,France,Male,32,1,0.0,2,1,1,168779.47,0
6073,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
6074,742,France,Male,32,6,160485.16,1,1,0,29023.03,0
6075,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
6076,738,Germany,Female,40,1,115409.18,2,0,0,180456.8,0
6077,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
6078,487,France,Male,24,7,133628.09,2,1,1,,0
6079,513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0
6080,563,Spain,Male,26,7,0.0,2,0,0,6139.74,0
6081,803,France,Female,65,2,151659.52,2,0,1,6930.17,0
6082,607,Spain,Female,32,7,0.0,3,0,1,10674.62,0
6083,628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0
6084,521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1
6085,686,France,Female,41,10,0.0,1,1,0,133086.45,0
6086,700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0
6087,663,France,Female,42,1,82228.67,2,1,0,,0
6088,671,Spain,Female,31,4,0.0,2,0,1,79270.02,0
6089,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
6090,728,France,Male,34,4,106328.08,1,1,0,,0
6091,574,France,Female,34,7,152992.91,1,1,1,134691.2,0
6092,464,France,Male,38,3,116439.65,1,1,0,75574.48,0
6093,604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0
6094,836,Spain,Female,37,10,0.0,2,1,0,,0
6095,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0
6096,518,France,Female,45,8,0.0,2,1,1,36193.07,0
6097,756,France,Male,67,4,0.0,3,1,1,93081.87,0
6098,489,France,Female,47,8,103894.38,2,1,1,107625.46,0
6099,622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0
6100,652,France,Female,36,6,112518.71,2,0,1,110421.31,0
6101,625,France,Female,37,7,115895.42,1,1,0,48486.25,0
6102,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0
6103,546,France,Male,34,4,165363.31,2,1,1,,1
6104,571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0
6105,748,Spain,Male,35,5,105492.53,1,1,1,,0
6106,591,France,Male,35,7,183027.25,1,1,1,56028.79,0
6107,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0
6108,709,France,Female,45,3,104118.5,1,0,1,174032.0,0
6109,433,Spain,Male,27,2,0.0,2,1,1,153698.65,0
6110,781,France,Male,20,0,125023.1,2,1,1,108301.45,0
6111,656,France,Female,30,4,74323.2,1,1,1,22929.08,0
6112,683,France,Male,38,7,109346.13,2,1,0,102665.92,0
6113,620,France,Male,32,6,0.0,2,1,0,56139.09,0
6114,525,Spain,Female,30,5,0.0,2,0,1,149195.44,0
6115,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0
6116,638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1
6117,520,France,Male,31,4,93249.4,1,1,0,77335.75,0
6118,641,France,Male,35,5,0.0,2,1,0,93148.93,0
6119,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1
6120,504,Spain,Male,40,5,0.0,2,0,0,,0
6121,686,France,Male,38,0,138131.34,1,0,1,115927.85,0
6122,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0
6123,577,France,Female,32,1,0.0,2,1,0,9902.39,0
6124,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
6125,720,France,Male,44,3,86102.27,1,1,0,180134.88,1
6126,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
6127,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
6128,663,France,Female,33,2,0.0,2,1,0,,0
6129,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0
6130,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
6131,724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0
6132,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1
6133,685,Spain,Male,38,4,0.0,2,1,1,35884.91,0
6134,595,France,Male,46,10,0.0,1,1,0,73489.15,1
6135,588,France,Female,21,8,0.0,2,1,1,110114.19,0
6136,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0
6137,785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0
6138,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1
6139,823,France,Male,37,5,164858.18,1,1,1,173516.71,0
6140,687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0
6141,850,France,Female,28,9,0.0,2,1,0,185821.41,0
6142,496,France,Female,36,7,0.0,2,0,0,108098.28,0
6143,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0
6144,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
6145,525,Spain,Female,60,7,0.0,2,0,1,168034.9,0
6146,727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0
6147,671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0
6148,625,France,Male,39,5,0.0,1,1,0,99800.87,0
6149,643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0
6150,707,France,Female,33,2,58036.33,1,1,1,83335.78,0
6151,539,Spain,Male,28,5,0.0,2,1,0,48382.4,0
6152,498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0
6153,696,Spain,Female,30,0,0.0,2,1,1,9002.8,0
6154,758,France,Female,33,7,0.0,1,1,0,188156.34,0
6155,685,France,Female,33,6,0.0,2,0,1,186785.01,0
6156,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0
6157,601,Spain,Male,24,7,0.0,2,0,0,144660.42,0
6158,477,France,Male,22,5,82559.42,2,0,0,163112.9,1
6159,558,France,Male,32,5,73494.21,1,0,0,136301.1,0
6160,586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0
6161,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
6162,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
6163,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0
6164,554,France,Female,35,10,74988.59,2,0,1,190155.13,0
6165,774,France,Female,47,6,94722.88,1,0,1,61450.96,0
6166,771,Spain,Female,33,5,0.0,2,1,0,,0
6167,792,France,Male,31,6,71269.89,2,0,1,125912.77,0
6168,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
6169,765,France,Male,40,6,138033.55,1,1,1,67972.45,0
6170,748,France,Female,41,2,91621.69,1,1,1,71139.31,0
6171,422,France,Male,54,3,140014.42,1,0,1,86350.97,0
6172,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0
6173,502,France,Female,64,3,139663.37,1,0,1,100995.11,0
6174,524,France,Female,28,7,0.0,2,0,1,147100.72,0
6175,689,France,Male,34,1,165312.27,1,1,0,155495.63,0
6176,661,France,Male,26,8,0.0,2,0,0,196875.87,0
6177,606,Spain,Male,33,8,0.0,2,1,1,63176.77,0
6178,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0
6179,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0
6180,647,France,Male,32,5,97041.16,1,1,1,23132.73,0
6181,732,France,Male,36,5,0.0,2,1,0,161428.25,0
6182,646,France,Male,50,0,104129.24,2,1,0,181794.86,1
6183,559,France,Female,43,1,0.0,1,0,1,86634.3,0
6184,581,France,Male,28,3,104367.5,1,1,1,29937.75,0
6185,565,France,Male,46,7,135369.71,1,0,1,140130.22,0
6186,657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0
6187,847,France,Male,66,7,123760.68,1,0,1,53157.16,0
6188,558,France,Female,41,6,0.0,1,1,1,,1
6189,596,Spain,Male,57,6,0.0,2,1,1,,0
6190,579,France,Male,39,5,0.0,2,0,1,39891.84,0
6191,741,France,Female,36,3,0.0,2,1,1,89804.83,0
6192,613,France,Male,44,3,0.0,2,0,1,136491.72,0
6193,694,Spain,Male,31,5,0.0,1,1,0,35593.18,0
6194,729,Spain,Female,42,7,0.0,2,1,0,58268.2,1
6195,480,France,Female,42,1,152160.21,2,1,0,101778.9,0
6196,666,France,Female,59,5,0.0,2,1,1,185123.09,0
6197,575,France,Male,24,2,0.0,2,1,1,119927.81,0
6198,850,France,Male,36,3,0.0,2,1,0,195033.07,0
6199,740,France,Male,36,4,172381.8,1,1,1,86480.29,0
6200,588,Germany,Male,41,6,106116.56,2,1,0,,0
6201,681,France,Male,36,5,141952.07,1,1,1,,0
6202,611,Spain,Female,33,7,0.0,2,1,1,3729.89,0
6203,589,France,Female,37,6,138497.84,1,0,1,18988.58,0
6204,717,Spain,Female,34,1,0.0,2,1,0,119313.74,0
6205,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0
6206,850,France,Male,37,4,126872.6,1,1,0,,0
6207,685,Spain,Female,42,2,0.0,2,0,0,199992.48,0
6208,713,France,Female,37,8,0.0,1,1,1,16403.41,0
6209,437,France,Female,26,1,120923.52,1,0,1,78854.57,0
6210,605,Spain,Male,47,7,142643.54,1,1,0,,0
6211,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0
6212,600,France,Male,46,10,95502.21,1,0,0,19842.18,0
6213,827,France,Male,38,5,0.0,2,0,0,103305.01,0
6214,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0
6215,608,France,Female,30,8,85859.76,1,0,0,,0
6216,554,France,Male,44,7,85304.27,1,1,1,58076.52,0
6217,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0
6218,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0
6219,628,France,Female,31,5,0.0,1,0,0,147963.07,1
6220,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0
6221,776,France,Female,29,5,0.0,2,1,1,143301.49,0
6222,820,France,Male,36,4,0.0,2,1,0,31422.69,0
6223,665,France,Male,36,1,0.0,2,0,1,121505.61,0
6224,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0
6225,703,France,Female,42,7,0.0,2,0,1,72500.68,0
6226,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0
6227,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0
6228,622,Spain,Female,26,8,0.0,2,1,1,124964.82,0
6229,606,France,Male,34,5,0.0,1,1,0,161971.42,0
6230,517,France,Male,56,9,142147.32,1,0,0,39488.04,1
6231,758,Spain,Female,43,10,0.0,2,1,1,55313.44,0
6232,677,France,Female,49,3,0.0,2,1,1,187811.71,0
6233,827,Spain,Female,35,0,0.0,2,0,1,,0
6234,729,France,Female,36,8,109106.8,1,0,0,,0
6235,654,France,Male,36,2,112262.84,1,1,0,12873.39,0
6236,654,Spain,Female,36,5,0.0,2,0,0,157238.05,0
6237,619,Spain,Male,52,8,0.0,2,1,1,123242.11,0
6238,642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0
6239,472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0
6240,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0
6241,633,France,Female,60,8,69365.25,1,1,1,10288.24,0
6242,602,France,Male,31,7,155271.83,1,1,1,179446.31,0
6243,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0
6244,454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0
6245,562,France,Female,57,3,0.0,3,1,0,6554.97,1
6246,636,France,Male,34,8,0.0,2,1,0,38570.13,0
6247,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0
6248,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0
6249,550,France,Male,22,6,154377.3,1,1,1,51721.52,0
6250,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0
6251,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0
6252,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0
6253,662,France,Female,39,5,138106.75,1,0,0,19596.73,0
6254,637,France,Male,27,9,128940.24,1,1,0,46786.92,0
6255,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0
6256,646,France,Female,33,2,0.0,2,0,0,198208.0,0
6257,567,France,Female,48,3,0.0,1,1,0,55362.45,0
6258,638,France,Male,41,1,131762.94,1,1,1,47675.29,0
6259,725,France,Female,31,6,0.0,1,0,0,61326.43,0
6260,709,France,Female,41,3,150300.65,2,1,0,,0
6261,787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0
6262,653,France,Male,37,7,135847.47,1,1,0,144880.81,0
6263,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1
6264,663,France,Male,33,5,157274.36,2,1,1,28531.81,0
6265,662,France,Male,64,0,98848.19,1,0,1,42730.12,0
6266,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
6267,754,France,Male,34,7,0.0,2,1,1,65219.85,0
6268,578,France,Male,39,2,0.0,2,1,0,70563.9,0
6269,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0
6270,599,France,Female,43,4,0.0,1,1,0,170347.1,0
6271,825,France,Female,36,3,146053.66,1,1,1,138344.7,0
6272,808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0
6273,515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0
6274,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1
6275,444,France,Male,34,2,144318.97,1,1,0,112668.06,0
6276,650,France,Female,39,4,0.0,2,0,0,186275.7,0
6277,609,France,Male,26,7,0.0,2,1,0,98463.99,0
6278,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0
6279,662,France,Male,29,5,147092.65,1,1,0,10928.3,0
6280,699,Germany,Female,51,2,92246.14,2,0,1,91346.03,0
6281,752,France,Female,41,8,0.0,2,1,0,139844.04,1
6282,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0
6283,628,Spain,Male,50,8,0.0,1,0,0,,1
6284,745,France,Female,36,9,0.0,1,1,0,19605.18,1
6285,804,Germany,Female,33,10,138335.96,1,1,1,80483.76,0
6286,631,Spain,Male,46,9,160736.63,1,0,1,93503.02,0
6287,503,France,Male,32,4,0.0,2,1,1,153036.97,0
6288,548,France,Female,37,9,0.0,2,0,0,98029.58,0
6289,668,France,Male,28,4,107141.27,1,1,0,193018.71,0
6290,619,France,Female,55,0,0.0,3,0,0,60810.64,1
6291,707,France,Female,57,1,92053.0,1,1,1,164064.44,1
6292,715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0
6293,573,Germany,Male,35,9,134498.54,2,1,1,,0
6294,509,France,Male,55,8,132387.91,2,1,1,170360.11,0
6295,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0
6296,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0
6297,678,France,Female,26,1,0.0,2,1,0,45443.68,0
6298,777,France,Female,30,4,0.0,2,0,1,,0
6299,552,Spain,Male,55,3,0.0,1,1,1,40333.94,0
6300,640,Spain,Male,39,3,0.0,1,1,1,105997.25,0
6301,541,France,Male,34,3,128743.55,1,1,0,134851.12,0
6302,756,France,Male,31,10,122647.32,1,0,0,,0
6303,684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0
6304,604,France,Female,53,2,121389.78,1,1,1,,1
6305,624,Spain,Male,38,7,123906.55,1,1,0,135096.78,0
6306,661,Spain,Male,38,7,143006.7,1,1,1,15650.89,0
6307,627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0
6308,812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0
6309,473,France,Female,39,9,117103.26,2,1,1,85937.52,1
6310,717,Spain,Male,36,2,102989.83,2,0,1,49185.57,0
6311,693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0
6312,705,France,Male,92,1,126076.24,2,1,1,34436.83,0
6313,661,France,Male,41,5,0.0,1,0,1,88279.6,0
6314,573,France,Female,27,4,0.0,2,1,1,,0
6315,639,France,Male,37,5,98186.7,1,0,1,173386.95,0
6316,718,France,Female,67,7,0.0,3,1,1,,0
6317,570,France,Male,37,6,0.0,1,1,1,187758.5,0
6318,461,France,Female,40,7,0.0,2,1,0,176547.8,0
6319,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
6320,608,Spain,Male,48,7,75801.74,1,1,0,,0
6321,599,Spain,Male,42,6,0.0,2,1,0,113868.4,0
6322,762,France,Female,44,7,159316.64,1,0,0,24780.13,0
6323,662,France,Female,38,2,96479.81,1,1,0,120259.41,0
6324,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0
6325,539,France,Male,39,6,0.0,2,1,1,86767.48,0
6326,625,France,Male,43,4,122351.29,1,1,0,71216.6,0
6327,656,France,Female,48,9,0.0,2,1,1,85240.61,1
6328,469,France,Female,48,5,0.0,1,1,0,160529.71,1
6329,621,Spain,Female,43,8,0.0,1,0,0,102806.6,0
6330,754,France,Female,27,7,0.0,2,1,0,144134.64,0
6331,679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0
6332,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
6333,487,France,Male,37,2,0.0,2,1,1,,0
6334,850,France,Female,42,3,0.0,2,1,1,176883.42,0
6335,585,France,Male,55,10,106415.57,3,1,1,122960.98,1
6336,603,France,Male,31,4,0.0,2,0,1,9607.1,0
6337,728,Germany,Female,32,9,127772.1,2,1,1,,0
6338,621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0
6339,833,France,Male,30,1,0.0,2,1,0,,0
6340,502,France,Male,37,10,0.0,1,1,1,,0
6341,825,Germany,Male,37,6,118050.79,1,0,1,52301.15,0
6342,668,France,Male,46,0,0.0,2,0,0,29388.02,0
6343,487,Spain,Female,40,6,136093.74,1,0,1,193408.43,0
6344,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
6345,606,Spain,Male,34,3,161572.24,1,0,1,191076.22,0
6346,575,France,Female,54,9,68332.96,1,1,1,144390.75,0
6347,577,Spain,Male,48,6,179852.26,1,1,0,193580.32,0
6348,651,France,Female,25,8,0.0,2,1,1,126761.2,0
6349,693,Germany,Male,46,2,104763.41,1,1,1,62368.33,0
6350,800,France,Male,60,6,88541.57,2,1,1,,0
6351,711,France,Female,35,8,0.0,1,1,1,67508.01,0
6352,637,Spain,Male,43,8,0.0,1,1,0,12156.93,1
6353,662,France,Male,32,9,0.0,2,0,0,65089.38,0
6354,568,France,Female,44,7,0.0,2,0,0,62370.67,1
6355,692,France,Female,30,7,0.0,2,1,1,18826.34,0
6356,614,France,Female,35,1,0.0,2,1,1,3342.62,0
6357,478,France,Male,35,1,92474.05,1,1,0,178626.07,0
6358,562,France,Male,36,6,0.0,2,1,0,32845.32,0
6359,709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0
6360,684,France,Female,26,5,87098.91,1,0,0,106095.82,0
6361,546,Germany,Female,42,9,86351.85,2,1,0,57380.13,0
6362,779,France,Female,42,5,0.0,2,0,0,25951.91,0
6363,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0
6364,445,France,Male,25,6,0.0,2,1,0,119425.94,0
6365,606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0
6366,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
6367,698,France,Male,41,3,90605.29,1,1,1,14357.0,0
6368,568,Spain,Male,39,5,0.0,2,1,1,129569.92,0
6369,528,France,Male,29,3,102787.42,1,1,0,55972.56,0
6370,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
6371,669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0
6372,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
6373,640,France,Male,38,9,0.0,2,1,0,88827.67,0
6374,529,Spain,Female,44,1,0.0,2,0,0,14161.3,0
6375,547,France,Female,51,1,0.0,2,1,1,56908.41,0
6376,718,France,Female,49,10,0.0,1,1,0,184474.72,1
6377,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
6378,735,France,Male,43,9,127806.91,1,1,1,73069.59,0
6379,765,France,Male,43,9,157960.49,2,0,0,136602.8,0
6380,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
6381,594,Germany,Female,21,2,87096.82,2,1,0,168186.11,0
6382,675,France,Female,34,10,84944.58,1,0,0,146230.63,0
6383,703,France,Male,50,8,160139.59,2,1,1,79314.1,0
6384,810,France,Male,33,6,0.0,2,1,1,77965.67,0
6385,715,Spain,Male,42,6,0.0,2,1,1,128745.69,0
6386,664,France,Male,40,9,0.0,2,1,0,,0
6387,850,France,Male,29,6,0.0,2,1,1,10672.54,0
6388,724,Germany,Male,36,6,94615.11,2,1,1,,0
6389,563,France,Male,30,7,90727.79,1,1,0,122268.75,0
6390,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
6391,614,France,Male,36,1,118311.76,1,1,0,146134.68,0
6392,740,France,Male,33,1,129574.98,1,1,1,123300.38,0
6393,587,France,Male,33,8,148163.57,1,0,0,122925.4,0
6394,465,Germany,Male,24,5,117154.9,1,1,1,,0
6395,689,Spain,Female,40,5,154251.67,1,0,1,118319.5,0
6396,656,France,Male,30,3,0.0,2,0,1,17104.0,0
6397,579,France,Female,33,1,65667.79,2,0,0,164608.98,0
6398,716,France,Female,44,1,0.0,1,1,1,152108.47,0
6399,551,France,Male,42,1,50194.59,1,1,1,23399.58,0
6400,527,Germany,Female,39,9,96748.89,2,1,0,94711.43,0
6401,600,France,Female,37,4,0.0,3,1,0,,1
6402,685,France,Female,43,1,132667.17,1,1,1,,0
6403,738,Spain,Male,36,5,0.0,2,1,1,96881.32,0
6404,622,France,Male,41,2,127087.06,1,1,0,102402.91,1
6405,528,France,Male,34,1,125566.9,1,1,1,176763.27,0
